efta,justice_gov_url,dataset,pages,scan_content_length,scan_last_modified,sample_verified,first_page_preview
EFTA00515029,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515029.pdf,9,17,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515046,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515046.pdf,9,18,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515064,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515064.pdf,9,14,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515078,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515078.pdf,9,19,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515097,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515097.pdf,9,12,460,,,• Masi  • Dunt  * Daigaktaiki  . NYCO2.029.3ftt  Wsidecre ID. NVCOI4n9 aff4 - 0011  • Cascneln  . ralendu kana  • Callx  • Caaucts  • tans  • Siscs  • Tim Coniaet • H•er ACCoullif  Case  Data:  Alessa
EFTA00515109,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515109.pdf,9,17,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515126,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515126.pdf,9,17,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515143,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515143.pdf,9,17,460,,,• Menu  o Overview  o Device Details  ■ NYCO24329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515160,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515160.pdf,9,15,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515175,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515175.pdf,9,17,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515192,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515192.pdf,9,18,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515210,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515210.pdf,9,17,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515227,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515227.pdf,9,15,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515242,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515242.pdf,9,19,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515261,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515261.pdf,9,19,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515280,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515280.pdf,9,19,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515299,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515299.pdf,9,17,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515316,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515316.pdf,9,17,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515333,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515333.pdf,9,18,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515351,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515351.pdf,9,19,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515370,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515370.pdf,9,19,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515389,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515389.pdf,9,18,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515407,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515407.pdf,9,18,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515425,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515425.pdf,9,17,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515442,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515442.pdf,9,17,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515459,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515459.pdf,9,18,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515477,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515477.pdf,9,19,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515496,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515496.pdf,9,14,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515510,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515510.pdf,9,16,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515526,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515526.pdf,9,17,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515543,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515543.pdf,9,19,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515562,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515562.pdf,9,19,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515581,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515581.pdf,9,18,460,,,• Menu  o Overview  o Device Details  ■ NYCO24329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515599,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515599.pdf,9,18,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515617,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515617.pdf,9,18,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515635,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515635.pdf,9,18,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515653,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515653.pdf,9,17,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515670,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515670.pdf,9,20,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515690,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515690.pdf,9,19,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515709,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515709.pdf,9,17,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515726,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515726.pdf,9,17,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515743,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515743.pdf,9,20,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515763,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515763.pdf,9,16,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515779,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515779.pdf,9,19,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515798,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515798.pdf,9,19,460,,FALSE_POSITIVE,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515817,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515817.pdf,9,17,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515834,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515834.pdf,9,20,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515854,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515854.pdf,9,18,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515872,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515872.pdf,9,18,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515890,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515890.pdf,9,18,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515908,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515908.pdf,9,19,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515927,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515927.pdf,9,19,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515946,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515946.pdf,9,18,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00515964,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515964.pdf,9,17,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00515981,https://www.justice.gov/epstein/files/DataSet%209/EFTA00515981.pdf,9,20,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00516001,https://www.justice.gov/epstein/files/DataSet%209/EFTA00516001.pdf,9,18,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00516019,https://www.justice.gov/epstein/files/DataSet%209/EFTA00516019.pdf,9,18,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00516037,https://www.justice.gov/epstein/files/DataSet%209/EFTA00516037.pdf,9,18,460,,,• Menu  o Overview  o Device Details  ■ NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  ■ Calendar Items  ■ Calls  ■ Contacts  ■ Messages  ■ Notes  ■ Top Contacts  ■ User Accounts  C
EFTA00516055,https://www.justice.gov/epstein/files/DataSet%209/EFTA00516055.pdf,9,18,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
EFTA00516073,https://www.justice.gov/epstein/files/DataSet%209/EFTA00516073.pdf,9,18,460,,,• Menu  o Overview  o Device Details  • NYC024329.aff4  (Evidence ID: NYC024329.aff4 - 001)  o Case Data  • Calendar Items  • Calls  • Contacts  • Messages  • Notes  • Top Contacts  • User Accounts  C
