efta_number,entity_type,entity_value,corpus_hit_count,registry_match,phone_csv_match,dataset,llm_classification,llm_sensitivity
EFTA00308538,name,"The Centurion Lounge",1945,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308542,name,"The Centurion Lounge",1945,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308545,name,"The Centurion Lounge",1945,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308548,name,"The Centurion Lounge",1945,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308956,name,"The Centurion Lounge",1945,,0,9,NAME_REMOVAL,MEDIUM
EFTA00521987,name,"The Centurion Lounge",1945,,0,9,NAME_REMOVAL,MEDIUM
EFTA00523618,name,"The Centurion Lounge",1945,,0,9,NAME_REMOVAL,MEDIUM
EFTA00175589,name,"Motion To Compel",1944,,0,9,NAME_REMOVAL,MEDIUM
EFTA01656658,name,"Free Income Fund",1940,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656669,name,"Free Income Fund",1940,,0,10,NAME_REMOVAL,MEDIUM
EFTA02372560,name,"Adam Bly",1937,,0,11,NAME_REMOVAL,MEDIUM
EFTA01314525,name,"In Me",1932,,0,10,NAME_REMOVAL,MEDIUM
EFTA01314553,name,"In Me",1932,,0,10,NAME_REMOVAL,MEDIUM
EFTA01314734,name,"In Me",1932,,0,10,NAME_REMOVAL,MEDIUM
EFTA01308669,name,"In Me",1932,,0,10,NAME_REMOVAL,MEDIUM
EFTA00281451,name,"In Me",1932,,0,9,NAME_REMOVAL,MEDIUM
EFTA01359147,name,"Deutsche Bank Alex Brown",1930,,0,10,NAME_REMOVAL,MEDIUM
EFTA01359152,name,"Deutsche Bank Alex Brown",1930,,0,10,NAME_REMOVAL,MEDIUM
EFTA01359505,name,"Deutsche Bank Alex Brown",1930,,0,10,NAME_REMOVAL,MEDIUM
EFTA01361978,name,"Deutsche Bank Alex Brown",1930,,0,10,NAME_REMOVAL,MEDIUM
EFTA01402897,name,"Deutsche Bank Alex Brown",1930,,0,10,NAME_REMOVAL,MEDIUM
EFTA01359614,name,"Deutsche Bank Alex Brown",1930,,0,10,NAME_REMOVAL,HIGH
EFTA01359655,name,"Deutsche Bank Alex Brown",1930,,0,10,NAME_REMOVAL,MEDIUM
EFTA01359768,name,"Deutsche Bank Alex Brown",1930,,0,10,NAME_REMOVAL,MEDIUM
EFTA01360189,name,"Deutsche Bank Alex Brown",1930,,0,10,NAME_REMOVAL,MEDIUM
EFTA01361004,name,"Deutsche Bank Alex Brown",1930,,0,10,NAME_REMOVAL,MEDIUM
EFTA01283126,name,"Deutsche Bank Alex Brown",1930,,0,10,NAME_REMOVAL,MEDIUM
EFTA00165900,name,"Deutsche Bank Alex Brown",1930,,0,9,NAME_REMOVAL,MEDIUM
EFTA01656658,name,"Tang Distributors Inc",1928,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656669,name,"Tang Distributors Inc",1928,,0,10,NAME_REMOVAL,MEDIUM
EFTA01817866,name,"Jennie Saunders",1926,"Jennie Saunders",0,10,NAME_REMOVAL,MEDIUM
EFTA02101976,name,"Goggle Calendar",1926,,0,10,NAME_REMOVAL,MEDIUM
EFTA02111071,name,"Goggle Calendar",1926,,0,10,NAME_REMOVAL,MEDIUM
EFTA02118431,name,"Goggle Calendar",1926,,0,10,NAME_REMOVAL,MEDIUM
EFTA02127259,name,"Goggle Calendar",1926,,0,10,NAME_REMOVAL,MEDIUM
EFTA02141629,name,"Goggle Calendar",1926,,0,10,NAME_REMOVAL,MEDIUM
EFTA02143557,name,"Goggle Calendar",1926,,0,10,NAME_REMOVAL,MEDIUM
EFTA02154239,name,"Goggle Calendar",1926,,0,10,NAME_REMOVAL,MEDIUM
EFTA02161176,name,"Goggle Calendar",1926,,0,10,NAME_REMOVAL,MEDIUM
EFTA02189774,name,"Goggle Calendar",1926,,0,10,NAME_REMOVAL,MEDIUM
EFTA02412412,name,"Jennie Saunders",1926,"Jennie Saunders",0,11,NAME_REMOVAL,MEDIUM
EFTA02089222,name,"Si Les",1924,,0,10,NAME_REMOVAL,MEDIUM
EFTA00284774,name,"Justin Nelson",1924,,0,9,NAME_REMOVAL,MEDIUM
EFTA00285111,name,"Justin Nelson",1924,,0,9,NAME_REMOVAL,MEDIUM
EFTA00285334,name,"Justin Nelson",1924,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305058,name,"Advisory Services",1924,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308123,name,"Justin Nelson",1924,,0,9,NAME_REMOVAL,HIGH
EFTA00339760,name,"Justin Nelson",1924,,0,9,NAME_REMOVAL,MEDIUM
EFTA00393132,name,"Justin Nelson",1924,,0,9,NAME_REMOVAL,MEDIUM
EFTA00136607,name,"The Sun",1918,,0,9,NAME_REMOVAL,LOW
EFTA00149417,name,"The Sun",1918,,0,9,NAME_REMOVAL,MEDIUM
EFTA00205442,name,"For Production",1918,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266155,name,"The Sun",1918,,0,9,NAME_REMOVAL,MEDIUM
EFTA01796429,name,"Since They",1917,,0,10,OTHER,MEDIUM
EFTA01482291,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01482303,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01482312,name,"Book Transfer",1915,,0,10,PHONE_REMOVAL,MEDIUM
EFTA01483484,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01483492,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01483792,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01483802,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01483813,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01483825,name,"Book Transfer",1915,,0,10,PII_REMOVAL,MEDIUM
EFTA01483835,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01525083,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01527974,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01527987,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01528475,name,"Book Transfer",1915,,0,10,METADATA_STRIP,LOW
EFTA01528492,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01528509,name,"Book Transfer",1915,,0,10,METADATA_STRIP,LOW
EFTA01528527,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,MEDIUM
EFTA01528547,name,"Book Transfer",1915,,0,10,METADATA_STRIP,LOW
EFTA01528562,name,"Book Transfer",1915,,0,10,PHONE_REMOVAL,MEDIUM
EFTA01656686,name,"Book Transfer",1915,,0,10,NAME_REMOVAL,HIGH
EFTA00264273,name,"Public Health",1915,,0,9,NAME_REMOVAL,MEDIUM
EFTA00060822,name,"York Field Office",1912,,0,9,NAME_REMOVAL,MEDIUM
EFTA00103491,name,"Emotional Distress",1911,,0,9,NAME_REMOVAL,MEDIUM
EFTA00175589,name,"Emotional Distress",1911,,0,9,NAME_REMOVAL,MEDIUM
EFTA00234224,name,"Emotional Distress",1911,,0,9,NAME_REMOVAL,MEDIUM
EFTA00234324,name,"Emotional Distress",1911,,0,9,NAME_REMOVAL,MEDIUM
EFTA01309340,name,"Order Date",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA01309489,name,"Order Date",1910,,0,10,NAME_REMOVAL,MEDIUM
EFTA00059443,name,"Order Date",1910,,0,9,NAME_REMOVAL,MEDIUM
EFTA00105002,name,"Order Date",1910,,0,9,NAME_REMOVAL,MEDIUM
EFTA00258915,name,"Order Date",1910,,0,9,NAME_REMOVAL,MEDIUM
EFTA00259133,name,"Order Date",1910,,0,9,NAME_REMOVAL,MEDIUM
EFTA01656669,name,"Tax Free Income Fund",1908,,0,10,NAME_REMOVAL,MEDIUM
EFTA02729407,name,"Fort Lauderdale Florida",1904,,0,11,NAME_REMOVAL,MEDIUM
EFTA01688646,name,"Dave Rodgers",1902,,0,10,NAME_REMOVAL,MEDIUM
EFTA01266759,name,"Dave Rodgers",1902,,0,10,NAME_REMOVAL,MEDIUM
EFTA01333681,name,"Dave Rodgers",1902,,0,10,NAME_REMOVAL,HIGH
EFTA00052963,name,"Body Alarm",1902,,0,9,NAME_REMOVAL,MEDIUM
EFTA00109863,name,"Body Alarm",1902,,0,9,NAME_REMOVAL,MEDIUM
EFTA00120010,name,"Body Alarm",1902,,0,9,NAME_REMOVAL,MEDIUM
EFTA00134560,name,"Body Alarm",1902,,0,9,NAME_REMOVAL,MEDIUM
EFTA00137619,name,"Body Alarm",1902,,0,9,NAME_REMOVAL,MEDIUM
EFTA00167459,name,"Dave Rodgers",1902,,0,9,NAME_REMOVAL,MEDIUM
EFTA00448622,name,"Dave Rodgers",1902,,0,9,NAME_REMOVAL,MEDIUM
EFTA00448623,name,"Dave Rodgers",1902,,0,9,NAME_REMOVAL,MEDIUM
EFTA01656669,name,"New Jersey Daily Municipal",1901,,0,10,NAME_REMOVAL,MEDIUM
EFTA00305266,name,"Some American",1900,,0,9,NAME_REMOVAL,MEDIUM
EFTA02049823,name,"Centurion Relationshi Mana",1898,,0,10,NAME_REMOVAL,MEDIUM
EFTA02051911,name,"Centurion Relationshi Mana",1898,,0,10,NAME_REMOVAL,MEDIUM
EFTA02241025,name,"Centurion Relationshi Mana",1898,,0,11,NAME_REMOVAL,MEDIUM
EFTA02255570,name,"Centurion Relationshi Mana",1898,,0,11,NAME_REMOVAL,MEDIUM
EFTA02270394,name,"Centurion Relationshi Mana",1898,,0,11,NAME_REMOVAL,MEDIUM
EFTA00325014,name,"Centurion Relationshi Mana",1898,,0,9,NAME_REMOVAL,MEDIUM
EFTA00325281,name,"Centurion Relationshi Mana",1898,,0,9,NAME_REMOVAL,MEDIUM
EFTA00347768,name,"Centurion Relationshi Mana",1898,,0,9,NAME_REMOVAL,MEDIUM
EFTA00451523,name,"Centurion Relationshi Mana",1898,,0,9,NAME_REMOVAL,MEDIUM
EFTA00451645,name,"Centurion Relationshi Mana",1898,,0,9,NAME_REMOVAL,MEDIUM
EFTA00158848,name,"Main House",1897,,0,9,NAME_REMOVAL,MEDIUM
EFTA01314720,name,"Package Type Customer",1895,,0,10,NAME_REMOVAL,MEDIUM
EFTA01314734,name,"Package Type Customer",1895,,0,10,NAME_REMOVAL,MEDIUM
EFTA01313688,name,"Package Type Customer",1895,,0,10,NAME_REMOVAL,HIGH
EFTA01314000,name,"Package Type Customer",1895,,0,10,NAME_REMOVAL,MEDIUM
EFTA00217853,name,"Package Type Customer",1895,,0,9,NAME_REMOVAL,MEDIUM
EFTA00219222,name,"Package Type Customer",1895,,0,9,METADATA_STRIP,LOW
EFTA00127404,name,"Hard Drive",1894,,0,9,NAME_REMOVAL,MEDIUM
EFTA01936725,name,"British Airways",1893,,0,10,NAME_REMOVAL,MEDIUM
EFTA01960594,name,"British Airways",1893,,0,10,PHONE_REMOVAL,MEDIUM
EFTA02288725,name,"British Airways",1893,,0,11,NAME_REMOVAL,MEDIUM
EFTA00284774,name,"British Airways",1893,,0,9,NAME_REMOVAL,MEDIUM
EFTA00383317,name,"British Airways",1893,,0,9,NAME_REMOVAL,MEDIUM
EFTA00383355,name,"British Airways",1893,,0,9,NAME_REMOVAL,MEDIUM
EFTA00383363,name,"British Airways",1893,,0,9,NAME_REMOVAL,MEDIUM
EFTA00383501,name,"British Airways",1893,,0,9,NAME_REMOVAL,MEDIUM
EFTA01969244,name,"Roy Hodges",1889,,0,10,NAME_REMOVAL,MEDIUM
EFTA00156337,name,"The Five",1887,,0,9,NAME_REMOVAL,MEDIUM
EFTA00091380,name,"Federal Rule",1881,,0,9,NAME_REMOVAL,MEDIUM
EFTA00099941,name,"Federal Rule",1881,,0,9,NAME_REMOVAL,HIGH
EFTA00100427,name,"Federal Rule",1881,,0,9,NAME_REMOVAL,MEDIUM
EFTA00102133,name,"Federal Rule",1881,,0,9,NAME_REMOVAL,HIGH
EFTA00205340,name,"Federal Rule",1881,,0,9,NAME_REMOVAL,MEDIUM
EFTA00205360,name,"Federal Rule",1881,,0,9,NAME_REMOVAL,MEDIUM
EFTA00226107,name,"Federal Rule",1881,,0,9,NAME_REMOVAL,MEDIUM
EFTA01982271,name,"Jack Scarola",1879,"Jack Scarola",0,10,OTHER,MEDIUM
EFTA02729648,name,"Jack Scarola",1879,"Jack Scarola",0,11,NAME_REMOVAL,MEDIUM
EFTA00213048,name,"Jack Scarola",1879,"Jack Scarola",0,9,NAME_REMOVAL,MEDIUM
EFTA00222291,name,"Jack Scarola",1879,"Jack Scarola",0,9,NAME_REMOVAL,MEDIUM
EFTA00539239,name,"Regards Brice",1875,,0,9,NAME_REMOVAL,MEDIUM
EFTA01653382,name,"Filing Date",1874,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656468,name,"Filing Date",1874,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656500,name,"Filing Date",1874,,0,10,METADATA_STRIP,LOW
EFTA01656517,name,"Filing Date",1874,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656524,name,"Filing Date",1874,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656556,name,"Filing Date",1874,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656566,name,"Filing Date",1874,,0,10,NAME_REMOVAL,MEDIUM
EFTA01656576,name,"Filing Date",1874,,0,10,NAME_REMOVAL,MEDIUM
EFTA01688646,name,"Island Manager",1873,,0,10,NAME_REMOVAL,MEDIUM
EFTA01728158,name,"Island Manager",1873,,0,10,NAME_REMOVAL,MEDIUM
EFTA00465346,name,"Ok We",1870,,0,9,NAME_REMOVAL,MEDIUM
EFTA01700232,name,"Make Model",1864,,0,10,NAME_REMOVAL,MEDIUM
EFTA01700525,name,"Make Model",1864,,0,10,NAME_REMOVAL,MEDIUM
EFTA01712351,name,"Make Model",1864,,0,10,NAME_REMOVAL,MEDIUM
EFTA00259779,name,"Make Model",1864,,0,9,NAME_REMOVAL,MEDIUM
EFTA01292472,name,"New Albany",1861,,0,10,NAME_REMOVAL,MEDIUM
EFTA01293890,name,"New Albany",1861,,0,10,NAME_REMOVAL,HIGH
EFTA02729228,name,"New Albany",1861,,0,11,NAME_REMOVAL,MEDIUM
EFTA00191467,name,"New Albany",1861,,0,9,NAME_REMOVAL,MEDIUM
EFTA00259779,name,"New Albany",1861,,0,9,NAME_REMOVAL,MEDIUM
EFTA01705727,name,"Mobile Number",1860,,0,10,NAME_REMOVAL,MEDIUM
EFTA01705827,name,"Mobile Number",1860,,0,10,NAME_REMOVAL,MEDIUM
EFTA01335553,name,"Gallons Purchased",1858,,0,10,NAME_REMOVAL,MEDIUM
EFTA02470378,name,"Direct Fax",1851,,0,11,NAME_REMOVAL,MEDIUM
EFTA02578365,name,"Direct Fax",1851,,0,11,NAME_REMOVAL,MEDIUM
EFTA02639126,name,"Direct Fax",1851,,0,11,NAME_REMOVAL,MEDIUM
EFTA02640098,name,"Direct Fax",1851,,0,11,NAME_REMOVAL,MEDIUM
EFTA01309340,name,"Five Palms",1850,,0,10,NAME_REMOVAL,MEDIUM
EFTA00258915,name,"Five Palms",1850,,0,9,NAME_REMOVAL,MEDIUM
EFTA00259133,name,"Five Palms",1850,,0,9,NAME_REMOVAL,MEDIUM
EFTA00032884,name,"Office Southern District",1849,,0,8,NAME_REMOVAL,MEDIUM
EFTA00105970,name,"Office Southern District",1849,,0,9,NAME_REMOVAL,MEDIUM
EFTA01650287,name,"New York Field Office",1848,,0,10,NAME_REMOVAL,MEDIUM
EFTA01654341,name,"New York Field Office",1848,,0,10,NAME_REMOVAL,MEDIUM
EFTA00062274,name,"New York Field Office",1848,,0,9,NAME_REMOVAL,MEDIUM
EFTA00128367,name,"New York Field Office",1848,,0,9,NAME_REMOVAL,MEDIUM
EFTA00131726,name,"New York Field Office",1848,,0,9,NAME_REMOVAL,MEDIUM
EFTA00141230,name,"New York Field Office",1848,,0,9,NAME_REMOVAL,MEDIUM
EFTA00150106,name,"New York Field Office",1848,,0,9,NAME_REMOVAL,MEDIUM
EFTA00172274,name,"New York Field Office",1848,,0,9,NAME_REMOVAL,MEDIUM
EFTA00173481,name,"New York Field Office",1848,,0,9,NAME_REMOVAL,MEDIUM
EFTA00201887,name,"Shared Minutes",1845,,0,9,NAME_REMOVAL,MEDIUM
EFTA00190318,name,"The Agents",1841,,0,9,NAME_REMOVAL,MEDIUM
EFTA01658979,name,"Sales Of",1834,,0,10,NAME_REMOVAL,MEDIUM
EFTA01308669,name,"Criminal Division",1831,,0,10,NAME_REMOVAL,MEDIUM
EFTA00046963,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,MEDIUM
EFTA00176485,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,MEDIUM
EFTA00179797,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,MEDIUM
EFTA00190116,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,MEDIUM
EFTA00191587,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,MEDIUM
EFTA00192835,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,MEDIUM
EFTA00208923,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,MEDIUM
EFTA00224444,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,HIGH
EFTA00224636,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,MEDIUM
EFTA00224786,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,HIGH
EFTA00225378,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,MEDIUM
EFTA00225672,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,MEDIUM
EFTA00230208,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,MEDIUM
EFTA00234715,name,"Criminal Division",1831,,0,9,NAME_REMOVAL,MEDIUM
EFTA00215388,name,"Roger Schank",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00261604,name,"The July",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264586,name,"The July",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293661,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293666,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293671,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293676,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293965,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294068,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294073,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294079,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294085,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294093,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294099,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,HIGH
EFTA00294111,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294135,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294139,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294142,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294146,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00303023,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00303609,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00303640,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00304236,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00304261,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305270,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,HIGH
EFTA00305527,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305556,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305559,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305667,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305686,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308412,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308521,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308524,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308529,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308534,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308542,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA00308545,name,"Some American Express Cards",1829,,0,9,NAME_REMOVAL,MEDIUM
EFTA01335553,name,"Total Time",1828,,0,10,NAME_REMOVAL,MEDIUM
EFTA02728185,name,"Total Time",1828,,0,11,NAME_REMOVAL,MEDIUM
EFTA01612925,name,"Larry Cohen",1827,,0,10,NAME_REMOVAL,MEDIUM
EFTA01748755,name,"Larry Cohen",1827,,0,10,NAME_REMOVAL,MEDIUM
EFTA01931976,name,"Larry Cohen",1827,,0,10,NAME_REMOVAL,MEDIUM
EFTA02111278,name,"Larry Cohen",1827,,0,10,NAME_REMOVAL,MEDIUM
EFTA02123137,name,"Jennie Enterprise",1827,,0,10,NAME_REMOVAL,MEDIUM
EFTA00284895,name,"Larry Cohen",1827,,0,9,NAME_REMOVAL,MEDIUM
EFTA00285002,name,"Larry Cohen",1827,,0,9,NAME_REMOVAL,MEDIUM
EFTA00285006,name,"Larry Cohen",1827,,0,9,NAME_REMOVAL,MEDIUM
EFTA00285019,name,"Larry Cohen",1827,,0,9,NAME_REMOVAL,MEDIUM
EFTA00191587,name,"In United",1826,,0,9,NAME_REMOVAL,MEDIUM
EFTA02018702,name,"In Russia",1825,,0,10,NAME_REMOVAL,MEDIUM
EFTA00144128,name,"Jeffrey Epstein In",1823,,0,9,NAME_REMOVAL,MEDIUM
EFTA00313705,name,"Stainless Steel",1823,,0,9,NAME_REMOVAL,MEDIUM
EFTA01612644,name,"Masha Drokova",1822,"Masha Drokova",0,10,NAME_REMOVAL,MEDIUM
EFTA01684300,name,"Masha Drokova",1822,"Masha Drokova",0,10,NAME_REMOVAL,MEDIUM
EFTA02255861,name,"Masha Drokova",1822,"Masha Drokova",0,11,NAME_REMOVAL,MEDIUM
EFTA02287440,name,"Masha Drokova",1822,"Masha Drokova",0,11,NAME_REMOVAL,MEDIUM
EFTA02289222,name,"Masha Drokova",1822,"Masha Drokova",0,11,NAME_REMOVAL,MEDIUM
EFTA02567424,name,"Masha Drokova",1822,"Masha Drokova",0,11,NAME_REMOVAL,MEDIUM
EFTA02606584,name,"Masha Drokova",1822,"Masha Drokova",0,11,NAME_REMOVAL,MEDIUM
EFTA02606751,name,"Masha Drokova",1822,"Masha Drokova",0,11,NAME_REMOVAL,MEDIUM
EFTA02609062,name,"Masha Drokova",1822,"Masha Drokova",0,11,NAME_REMOVAL,MEDIUM
EFTA02628175,name,"Masha Drokova",1822,"Masha Drokova",0,11,NAME_REMOVAL,MEDIUM
EFTA01282143,name,"Upper East Side",1821,,0,10,NAME_REMOVAL,MEDIUM
EFTA01297422,name,"Upper East Side",1821,,0,10,NAME_REMOVAL,MEDIUM
EFTA01682184,name,"Upper East Side",1821,,0,10,NAME_REMOVAL,MEDIUM
EFTA00168663,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00262576,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00262626,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00263139,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264371,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264440,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264705,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264768,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264793,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264823,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00264940,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265116,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265148,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265175,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265247,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265303,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265446,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265510,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00265999,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266040,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266067,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00266155,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00268169,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00268335,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00268962,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00269036,name,"Upper East Side",1821,,0,9,NAME_REMOVAL,MEDIUM
EFTA00201887,name,"Call Credit",1819,,0,9,NAME_REMOVAL,MEDIUM
EFTA02729730,name,"Crime Victim",1815,,0,11,NAME_REMOVAL,MEDIUM
EFTA00081180,name,"Crime Victim",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00177007,name,"Crime Victim",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00207880,name,"Crime Victim",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293661,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293666,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293671,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00293965,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294068,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294073,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294079,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294093,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00294099,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,HIGH
EFTA00294111,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00303640,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00304261,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,MEDIUM
EFTA00305270,name,"Business Platinum Card",1815,,0,9,NAME_REMOVAL,HIGH
