source_doc,page,row_index,serial_or_id,date,description,attorney,produced_to_defense,notes
EFTA00095751,13,473,3501.083-001,2019.08.27,Martin Gannon interview 302,,2021.04.12,visual_only_manual_p13
EFTA00095751,13,474,3501.083-002,2019.08.27,Martin Gannon interview cover sheet,,2021.04.12,visual_only_manual_p13
EFTA00095751,13,475,3501.083-003,2019.08.27,Martin Gannon interview notes,,2021.04.12,visual_only_manual_p13
EFTA00095751,14,476,3501.083-004,2019.07.12,Email from [redacted],N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,477,3501.083-005,2019.08.27,Notes on Gannon family members,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,478,3501.083-006,2019.08.27,Martin Gannon eJustice workup,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,479,3501.083-007,2019.09.04,FBI memorandum documenting inquiries pertaining to Martin Gannon,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,480,3501.083-008,2019.09.04,Cranston Police Department incident report,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,481,3501.083-009,2019.09.04,FBI report,N/A,2021.10.11,visual_only_manual_p14
EFTA00095751,14,482,3501.083-010,2019.08.28,Fax regarding Martin Gannon,N/A,2021.10.11,visual_only_manual_p14
EFTA00095751,14,483,3501.083-011,2019.09.03,Martin Gannon eJustice records,N/A,2021.10.11,visual_only_manual_p14
EFTA00095751,14,484,3501.084-001,2007.10.19,Law enforcement report regarding Andres Garcia,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,485,3501.085-001,2006.12.06,Person search of Igor Zinoviev,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,486,3501.085-002,2006.12.06,Law enforcement report regarding Igor Zinoviev,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,487,3501.085-003,[illegible],Igor Zinoviev driver license,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,488,3501.086-001,2007.04.24,CAD call information,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,489,3501.087-001,2020.07.27,[redacted] interview 302,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,490,3501.087-002,2020.07.27,[redacted] interview cover sheet,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,491,3501.087-003,2020.07.27,Maricopa Police Department report,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,492,3501.088-001,2008.04.23,Law enforcement report for [redacted],N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,493,3501.089-001,2019.07.06,[redacted] interview 302,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,494,3501.090-001,2006.07.13,Palm Beach Police Department Incident Report,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,495,3501.090-002,2006.08.28,FBI letter to [redacted],N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,496,3501.090-003,2006.07.24,Letter to Mr. and Mrs. [redacted] from PBPD,N/A,2021.07.23,visual_only_manual_p14
EFTA00095751,14,497,3501.090-004,2006.08.25,FBI report documenting letter to [redacted],N/A,2021.07.23,visual_only_manual_p14
EFTA00095751,14,498,3501.090-005,2006.12.20,Memorandum regarding impeachment material,N/A,2021.07.23,visual_only_manual_p14
EFTA00095751,14,499,3501.090-006,2006.03.31,Police report,N/A,2021.10.11,visual_only_manual_p14
EFTA00095751,14,500,3501.090-007,2006.04.04,Palm Beach County Sheriff's Office booking,N/A,2021.10.11,visual_only_manual_p14
EFTA00095751,14,501,3501.090-008,2006.04.05,Police report,N/A,2021.10.11,visual_only_manual_p14
EFTA00095751,14,502,3501.090-009,2007.02.01,Letter from Gerald Lefcourt,N/A,2021.10.11,visual_only_manual_p14
EFTA00095751,14,503,3501.090-010,2007.12.11,Letter from Jay Lefkowitz,N/A,2021.10.11,visual_only_manual_p14
EFTA00095751,14,504,3501.091-001,2006.04.26,Palm Beach Police Department property receipt,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,505,3501.091-002,2006.07.13,Palm Beach Police Department Incident Report,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,506,3501.091-003,2006.08.26,Palm Beach Police Department property receipt,N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,507,3501.091-004,2006.09.27,Fax to [redacted],N/A,2021.04.12,visual_only_manual_p14
EFTA00095751,14,508,3501.091-005,2005.03.14,Audio file (full tape recording side A),N/A,2021.07.23,visual_only_manual_p14
EFTA00095751,14,509,3501.091-006,2005.03.14,Audio file (clip of tape recording),N/A,2021.07.23,visual_only_manual_p14
EFTA00095751,14,510,3501.091-007,2005.03.14,Audio file (side B of tape recording),N/A,2021.07.23,visual_only_manual_p14
EFTA00095751,14,511,3501.091-008,2006.04.17,Audio file,N/A,2021.07.23,visual_only_manual_p14
EFTA00095751,14,512,3501.091-009,2006.07.24,Letter to Mr. and Mrs. [redacted] from PBPD,N/A,2021.07.23,visual_only_manual_p14
EFTA00095751,14,513,3501.091-010,2006.12.20,Memorandum regarding impeachment material,N/A,2021.07.23,visual_only_manual_p14
EFTA00095751,14,514,3501.091-011,[illegible],Handwritten notes,N/A,2021.07.23,visual_only_manual_p14
EFTA00095751,14,515,3501.091-012,2006.04.04,Palm Beach County Sheriff's Office search result,N/A,2021.10.11,visual_only_manual_p14
EFTA00095751,14,516,3501.091-013,2007.02.01,Letter from Gerald Lefcourt,N/A,2021.10.11,visual_only_manual_p14
EFTA00095751,14,517,3501.091-014,2007.12.11,Letter from Jay Lefkowitz,N/A,2021.10.11,visual_only_manual_p14
EFTA00095751,14,518,3501.092-001,2005.02.05,Notes on [redacted],,2021.04.12,visual_only_manual_p14
EFTA00095751,14,519,3501.092-002,2005.03.15,Photo array,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,520,3501.092-003,2005.11.24,Cherokee County Sheriff's Office report,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,521,3501.092-004,2006.01.26,Palm Beach Police Department property receipt,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,522,3501.092-005,2006.04.04,Palm Beach County Sheriff's Offense Report,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,523,3501.092-006,2006.05.01,Probable Cause Affidavit Regarding Jeffrey Epstein,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,524,3501.092-007,2006.07.13,Palm Beach Police Department Incident Report,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,525,3501.092-008,2006.07.19,Notes on [redacted] Grand Jury test,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,526,3501.092-009,2006.07.19,Transcript of [redacted] testimony,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,527,3501.092-010,2006.07.25,Victim identification form regarding [redacted],,2021.04.12,visual_only_manual_p14
EFTA00095751,14,528,3501.092-011,2006.07.26,Palm Beach Police Department property receipt,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,529,3501.092-012,2006.07.27,Florida D.A.V.I.D. individual summary page for [redacted],,2021.04.12,visual_only_manual_p14
EFTA00095751,14,530,3501.092-013,2006.08.04,Letter from [redacted] to [redacted],,2021.04.12,visual_only_manual_p14
EFTA00095751,14,531,3501.092-014,2006.08.08,Victim notification form regarding [redacted],,2021.04.12,visual_only_manual_p14
EFTA00095751,14,532,3501.092-015,2006.08.16,[redacted] assignment history,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,533,3501.092-016,2006.08.26,Palm Beach Police Department Evidence/Property Tracking Report,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,534,3501.092-017,2006.08.26,Palm Beach Police Department property receipt,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,535,3501.092-018,2006.08.28,FBI memorandum regarding victim assistance program,,2021.04.12,visual_only_manual_p14
EFTA00095751,14,536,3501.092-019,2006.09.29,Grand Jury transcripts,,2021.04.12,visual_only_manual_p14
EFTA00095751,15,537,3501.092-020,2007.01.24,Letter from Gerald Lefcourt to [redacted] and [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,538,3501.092-021,2007.02.01,Letter from Gerald Lefcourt to [redacted] and [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,539,3501.092-022,2007.02.26,[redacted] interview 302,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,540,3501.092-023,2007.02.26,Photographs shown to [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,541,3501.092-024,2007.02.27,[redacted] interview notes,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,542,3501.092-025,2007.02.27,Testimony of [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,543,3501.092-026,2007.03.20,Testimony of [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,544,3501.092-027,2007.05.08,Testimony of [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,545,3501.092-028,2007.06.08,Record request regarding [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,546,3501.092-029,2007.06.11,FBI detailed analysis pertaining to investigation,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,547,3501.092-030,2007.06.12,Record search regarding [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,548,3501.092-031,2007.06.12,National Comprehensive Report for [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,549,3501.092-032,2007.07.20,Florida D.A.V.I.D. individual summary page regarding [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,550,3501.092-033,2007.11.28,FBI detailed analysis pertaining to investigation,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,551,3501.092-034,2007.12.11,Letter to Alexander Acosta,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,552,3501.092-035,2008.01.25,[redacted] MySpace photos,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,553,3501.092-036,2008.02.01,[redacted] MySpace photos,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,554,3501.092-037,2008.02.13,[redacted] MySpace photos,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,555,3501.092-038,2008.02.20,Deposition of [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,556,3501.092-039,2008.03.24,Victim list,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,557,3501.092-040,2008.07.03,Victim list,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,558,3501.092-041,2008.07.10,Letter to Theodore Leopold,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,559,3501.092-042,2008.10.14,Palm Beach County Sheriff's Office victim notification confirmation,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,560,3501.092-043,2008.10.14,Witness letter regarding Jeffrey Epstein,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,561,3501.092-044,2008.10.14,"Pro Tech Monitoring, Inc. offender details report regarding Jeffrey Epstein",,2021.04.12,visual_only_manual_p15
EFTA00095751,15,562,3501.092-045,2008.10.14,"Pro Tech Monitoring, Inc. offender details report regarding Jeffrey Epstein",,2021.04.12,visual_only_manual_p15
EFTA00095751,15,563,3501.092-046,[illegible],[redacted] birth certificate,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,564,3501.092-047,[illegible],[redacted] guardian information,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,565,3501.092-048,[illegible],[redacted] MySpace image,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,566,3501.092-049,[illegible],[redacted] MySpace blog,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,567,3501.092-050,[illegible],[redacted] MySpace conversations,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,568,3501.092-051,[illegible],[redacted] MySpace conversations,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,569,3501.092-052,Various,Biographical file on [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,570,3501.092-053,[illegible],[redacted] MySpace profile,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,571,3501.092-054,[illegible],[redacted] MySpace profile information,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,572,3501.092-055,[illegible],[redacted] MySpace profile,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,573,3501.092-056,[illegible],[redacted] MySpace profile,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,574,3501.092-057,[illegible],Photograph of [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,575,3501.092-058,[illegible],Photograph of [redacted],,2021.04.12,visual_only_manual_p15
EFTA00095751,15,576,3501.092-059,[illegible],[redacted] MySpace photograph,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,577,3501.092-060,[illegible],[redacted] MySpace page,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,578,3501.092-061,[illegible],[redacted] MySpace page,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,579,3501.092-062,[illegible],Photos of victims,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,580,3501.092-063,[illegible],[redacted] MySpace photographs,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,581,3501.092-064,[illegible],United States v. [redacted] indictment,,2021.04.12,visual_only_manual_p15
EFTA00095751,15,582,3501.092-065,2005.03.15,"Audio file (full tape recording, side A)",,2021.07.23,visual_only_manual_p15
EFTA00095751,15,583,3501.092-066,2005.03.15,Audio file (clip of tape recording),,2021.07.23,visual_only_manual_p15
EFTA00095751,15,584,3501.092-067,2005.03.15,"Audio file (full tape recording, side B)",,2021.07.23,visual_only_manual_p15
EFTA00095751,15,585,3501.092-068,2005.03.15,"Audio file (full tape recording, side A)",,2021.07.23,visual_only_manual_p15
EFTA00095751,15,586,3501.092-069,2005.03.15,Audio file (clip of tape recording),,2021.07.23,visual_only_manual_p15
EFTA00095751,15,587,3501.092-070,2005.03.15,"Audio file (full tape recording, side B)",,2021.07.23,visual_only_manual_p15
EFTA00095751,15,588,3501.092-071,2005.03.18,"Audio file (full tape recording, side A)",,2021.07.23,visual_only_manual_p15
EFTA00095751,15,589,3501.092-072,2005.03.18,Audio file (clip of tape recording),,2021.07.23,visual_only_manual_p15
EFTA00095751,15,590,3501.092-073,2005.03.18,"Audio file (full tape recording, side B)",,2021.07.23,visual_only_manual_p15
EFTA00095751,15,591,3501.092-074,2005.03.30,"Audio file (full tape recording, side A)",,2021.07.23,visual_only_manual_p15
EFTA00095751,15,592,3501.092-075,2005.03.30,Audio file (clip of tape recording),,2021.07.23,visual_only_manual_p15
EFTA00095751,15,593,3501.092-076,2005.03.30,"Audio file (full tape recording, side B)",,2021.07.23,visual_only_manual_p15
EFTA00095751,15,594,3501.092-077,2005.03.30,Handwritten notes,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,595,3501.092-078,2005.03.31,Audio file,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,596,3501.092-079,2005.03.31,Audio file,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,597,3501.092-080,2006.04.04,MySpace pages,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,598,3501.092-081,2006.04.04,Palm Beach County Sheriff's Office Offense Report,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,599,3501.092-082,2006.04.04,Palm Beach County Sheriff's Office search records for [redacted] and [redacted],,2021.07.23,visual_only_manual_p15
EFTA00095751,15,600,3501.092-083,2006.05.01,PBPD probable cause affidavit regarding [redacted],,2021.07.23,visual_only_manual_p15
EFTA00095751,15,601,3501.092-084,2006.05.01,PBPD probable cause affidavit regarding [redacted],,2021.07.23,visual_only_manual_p15
EFTA00095751,15,602,3501.092-085,2006.05.01,PBPD probable cause affidavit regarding Jeffrey Epstein,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,603,3501.092-086,2006.05.01,PBPD probable cause affidavit regarding [redacted],,2021.07.23,visual_only_manual_p15
EFTA00095751,15,604,3501.092-087,2006.05.01,PBPD probable cause affidavit regarding [redacted],,2021.07.23,visual_only_manual_p15
EFTA00095751,15,605,3501.092-088,2006.06.13,MySpace pages,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,606,3501.092-089,2006.07.24,Letter to Mr. and Mrs. [redacted] from PBPD,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,607,3501.092-090,2006.08.25,FBI report regarding letter to [redacted],,2021.07.23,visual_only_manual_p15
EFTA00095751,15,608,3501.092-091,2006.08.28,PBPD property receipt,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,609,3501.092-092,2006.12.20,Memorandum regarding impeachment material,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,610,3501.092-093,2007.02.27,FBI report regarding interview with [redacted],,2021.07.23,visual_only_manual_p15
EFTA00095751,15,611,3501.092-094,2007.05.31,MySpace pages,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,612,3501.092-095,2007.11.28,FBI report regarding investigation and victim information,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,613,3501.092-096,2008.02.20,Deposition transcript,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,614,3501.092-097,2008.02.20,Deposition handwritten notes,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,615,3501.092-098,2008.02.20,Deposition handwritten notes,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,616,3501.092-099,[illegible],MySpace pages,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,617,3501.092-100,[illegible],Florida Department of Children and Families information re: [redacted] [redacted],,2021.07.23,visual_only_manual_p15
EFTA00095751,15,618,3501.092-101,[illegible],MySpace pages,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,619,3501.092-102,[illegible],MySpace pages,,2021.07.23,visual_only_manual_p15
EFTA00095751,15,620,3501.092-103,[illegible],Cherokee County Sheriff's Office incident report,,2021.07.23,visual_only_manual_p15
EFTA00095751,16,621,3501.092-104,[illegible],Florida Department of Children and Families information re: [redacted] [redacted],N/A,2021.07.23,visual_only_manual_p16
EFTA00095751,16,622,3501.092-105,[illegible],MySpace pages,N/A,2021.07.23,visual_only_manual_p16
EFTA00095751,16,623,3501.092-106,[illegible],Cherokee County Sheriff's Office offense report,N/A,2021.07.23,visual_only_manual_p16
